REF,PTT,D_DATE,LQ,LAT,LON,ALT_LAT,ALT_LON,N_MESS,N_MESS_120,BEST_LEVEL,PASS_DUR,FREQ,V_MASK,ALT,EST_SPEED,KM_FROM_HOME,IQ,NOPS,DELETED,ACTUAL_PTT,ERROR_RADIUS,SEMI_MAJOR_AXIS,SEMI_MINOR_AXIS,ELLIPSE_ORIENTATION,HDOP,SATELLITE,DIAG_ID
ct151-227-BAT3-12,158527,6/15/2019,-2,40.5131,-127.81322,40.5131,-127.81322,2,0,-122,38,401677403.9,0,,0.61,607.326,6,3,,158527,3991,11338,1404,157,2622,MC,116036719
ct151-227-BAT3-12,158527,6/15/2019,-1,40.70498,-127.86627,40.70498,-127.86627,3,0,-131,77,401677431.2,0,,1.68,623.86,8,3,,158527,9969,29895,3324,61,6356,SR,116066974
ct151-227-BAT3-12,158527,6/15/2019,-2,40.72414,-127.88189,40.72414,-127.88189,1,0,-138,0,401677418.2,20,,1.73,626.212,6,3,,158527,14645,38542,5564,61,6605,NP,116070878
ct151-227-BAT3-12,158527,6/15/2019,1,40.69083,-128.03292,40.69083,-128.03291,5,1,-119,145,401677429.5,20,,,634.052,57,3,,158527,1021,2429,429,46,523,NK,116070879
ct151-227-BAT3-12,158527,6/15/2019,-2,40.72011,-128.12892,40.72011,-128.12892,1,0,-123,0,401677436.1,0,,1.63,642.489,8,3,,158527,5219,7000,3891,83,3253,NN,116090380
ct151-227-BAT3-12,158527,6/15/2019,-2,40.73085,-128.15728,40.73085,-128.15729,1,0,-125,0,401677427.4,20,,1.42,643.414,6,3,,158527,5099,6564,3961,88,3670,MC,116090381
ct151-227-BAT3-12,158527,6/15/2019,-2,40.72428,-128.1385,40.72428,-128.1385,1,0,-129,0,401677421.5,0,,1.42,643.414,0,3,,158527,6082,12789,2892,100,4894,NK,116090382
ct151-227-BAT3-12,158527,6/15/2019,-2,40.78821,-128.26168,40.78821,-128.26167,2,0,-124,36,401677423.9,0,,1.39,655.994,8,3,,158527,1684,19126,148,98,4755,MC,116082582
ct151-227-BAT3-12,158527,6/16/2019,-1,40.89123,-128.31294,40.89123,-128.31294,3,0,-127,79,401677425.1,0,,1.15,666.332,8,2,,158527,3839,54021,272,73,5082,NP,116122402
ct151-227-BAT3-12,158527,6/16/2019,-1,40.94023,-128.48194,40.94023,-128.48193,3,1,-117,79,401677435.5,0,,1.8,680.973,8,3,,158527,1385,18034,106,67,2225,NK,116160245
ct151-227-BAT3-12,158527,6/16/2019,-2,40.98958,-128.58019,40.98958,-128.58018,2,0,-127,72,401677409.5,0,,1.22,690.878,8,3,,158527,1155,4830,276,54,3255,NN,116160246
ct151-227-BAT3-12,158527,6/16/2019,-1,41.01175,-128.53839,41.01175,-128.53839,3,0,-130,72,401677429.5,20,,,,6,3,,158527,980,1876,511,18,1216,SR,116160247
ct151-227-BAT3-12,158527,6/16/2019,-2,41.0003,-128.5824,41.0003,-128.5824,2,0,-133,65,401677431.5,0,,1.05,691.739,8,3,,158527,2021,4881,836,92,2006,MB,116160248
ct151-227-BAT3-12,158527,6/16/2019,-2,41.00861,-128.62109,41.00861,-128.6211,1,0,-124,0,401677422.7,0,,1.18,694.9,8,3,,158527,2516,4211,1502,91,3060,MA,116160249
ct151-227-BAT3-12,158527,6/16/2019,-2,41.02571,-128.68097,41.02571,-128.68097,2,0,-126,40,401677399.3,20,,,700.076,8,3,,158527,1125,5056,250,92,3169,NN,116160250
ct151-227-BAT3-12,158527,6/16/2019,-2,41.02363,-128.62899,41.02363,-128.62898,1,0,-123,0,401677429.7,0,,0.86,696.428,6,3,,158527,1391,4529,427,93,3924,MC,116160251
ct151-227-BAT3-12,158527,6/16/2019,-2,41.12097,-128.53793,41.12097,-128.53793,2,0,-124,39,401677433.1,20,,0.45,696.89,8,3,,158527,2595,20272,332,109,7332,NP,116195112
ct151-227-BAT3-12,158527,6/16/2019,-1,41.18533,-128.79801,41.18533,-128.798,3,0,-128,81,401677429.1,20,,,,8,2,,158527,9511,110193,820,96,6326,NK,116201789
ct151-227-BAT3-12,158527,6/16/2019,-2,41.20545,-128.92018,41.20545,-128.92018,2,0,-127,40,401677435.5,0,,0.58,728.101,6,3,,158527,3332,3608,3076,141,2149,SR,116201790
ct151-227-BAT3-12,158527,6/16/2019,-2,41.20857,-128.9214,41.20857,-128.9214,1,0,-138,0,401677415.5,0,,0.56,728.391,6,3,,158527,3210,3969,2595,94,2927,NP,116208434
ct151-227-BAT3-12,158527,6/16/2019,-2,41.18597,-128.90693,41.18597,-128.90694,2,0,-133,38,401677415.2,0,,1.84,725.92,8,3,,158527,4739,6447,3483,85,3846,NK,116208435
ct151-227-BAT3-12,158527,6/16/2019,-1,41.27424,-129.02287,41.27424,-129.02287,3,0,-120,81,401677417.9,0,,1.54,739.567,8,3,,158527,1227,4518,333,124,1045,NN,116208436
ct151-227-BAT3-12,158527,6/16/2019,-1,41.27227,-129.03679,41.27227,-129.03679,3,0,-122,78,401677409,0,,0.27,740.373,8,3,,158527,1628,8716,303,125,2191,MA,116211776
ct151-227-BAT3-12,158527,6/16/2019,-2,41.27391,-129.04458,41.27391,-129.04459,1,0,-131,0,401677415.2,0,,0.69,741.005,8,3,,158527,1782,3015,1053,116,3355,MC,116211777
ct151-227-BAT3-12,158527,6/17/2019,-2,41.3127,-129.13947,41.3127,-129.13947,1,0,-132,0,401677382.4,20,,0.43,749.955,8,3,,158527,2868,3838,2143,86,7625,SR,116260636
ct151-227-BAT3-12,158527,6/17/2019,-1,41.38138,-129.31104,41.38138,-129.31104,3,0,-121,81,401677432.1,0,,0.74,766.042,6,3,,158527,2838,30343,265,62,3505,NK,116260637
ct151-227-BAT3-12,158527,6/17/2019,-2,41.38451,-129.32753,41.38451,-129.32753,1,0,-131,0,401677435.4,0,,0.99,767.361,8,3,,158527,3382,6263,1825,64,4180,MA,116263945
ct151-227-BAT3-12,158527,6/17/2019,-2,41.44225,-129.46159,41.44225,-129.4616,2,0,-125,41,401677430.6,0,,1.28,780.196,8,3,,158527,2041,8685,479,43,3048,NN,116273895
ct151-227-BAT3-12,158527,6/17/2019,-1,41.42788,-129.47329,41.42788,-129.4733,3,2,-116,81,401677427.1,20,,,780.056,6,3,,158527,894,2466,324,72,1144,MC,116273896
ct151-227-BAT3-12,158527,6/17/2019,-1,41.45338,-129.4813,41.45338,-129.4813,3,0,-121,81,401677426.2,0,,0.9,782.254,8,2,,158527,509,2593,100,108,1062,MB,116273897
ct151-227-BAT3-12,158527,6/17/2019,-1,41.57819,-129.63469,41.57819,-129.63469,3,0,-136,89,401677421.4,0,,0.88,800.756,8,3,,158527,1420,4247,474,156,4004,NP,116293982
ct151-227-BAT3-12,158527,6/17/2019,-1,41.63085,-129.81381,41.63085,-129.81381,3,1,-118,81,401677406.7,0,,0.88,816.281,8,3,,158527,1926,9757,380,40,3121,MA,116311303
ct151-227-BAT3-12,158527,6/17/2019,-2,41.64995,-129.85219,41.64995,-129.85219,1,0,-133,0,401677411.6,0,,1.98,820.114,8,3,,158527,4392,6392,3017,58,4264,MB,116321970
ct151-227-BAT3-12,158527,6/17/2019,-1,41.6756,-129.89906,41.6756,-129.89906,3,2,-118,82,401677415.1,0,,2.11,824.946,6,3,,158527,845,8545,83,117,2092,MA,116321971
ct151-227-BAT3-12,158527,6/17/2019,-2,41.81505,-130.04548,41.81505,-130.04549,2,0,-131,81,401677420.9,0,,0.83,843.874,8,3,,158527,1389,11503,167,96,3915,NP,116352961
ct151-227-BAT3-12,158527,6/18/2019,-2,41.83417,-130.11343,41.83417,-130.11343,2,0,-133,76,401677427.1,20,,1.77,850.834,8,3,,158527,2412,14585,399,86,5400,NN,116385731
ct151-227-BAT3-12,158527,6/18/2019,-2,41.83353,-130.13096,41.83353,-130.13097,1,0,-125,0,401677444.3,0,,1.77,850.834,0,3,,158527,2505,19110,328,88,7077,MC,116385732
ct151-227-BAT3-12,158527,6/18/2019,-2,41.83342,-130.1623,41.83342,-130.1623,1,0,-135,0,401677424.4,20,,,852.943,6,3,,158527,2480,16332,376,88,6302,NK,116385733
ct151-227-BAT3-12,158527,6/18/2019,-2,41.91548,-130.20643,41.91548,-130.20644,2,1,-117,38,401677422.9,0,,2,861.234,8,3,,158527,1488,11325,195,76,4195,MA,116385734
ct151-227-BAT3-12,158527,6/18/2019,-2,41.95785,-130.29299,41.95785,-130.29298,1,0,-132,0,401677416.8,0,,0.95,869.807,8,3,,158527,1824,3605,922,93,5152,MC,116392664
ct151-227-BAT3-12,158527,6/18/2019,-2,42.07285,-130.53299,42.07285,-130.53299,2,0,-120,38,401677410.5,0,,0.95,893.399,8,3,,158527,2576,83386,79,77,7282,SR,116416124
ct151-227-BAT3-12,158527,6/18/2019,-2,42.12594,-130.64321,42.12594,-130.6432,1,0,-130,0,401677412.9,0,,0.82,904.243,8,3,,158527,2164,3831,1222,83,6114,NK,116432786
ct151-227-BAT3-12,158527,6/18/2019,-2,42.12222,-130.63514,42.12222,-130.63515,1,1,-119,0,401677413,0,,0.94,903.461,6,3,,158527,2578,8491,782,98,7288,NN,116432787
ct151-227-BAT3-12,158527,6/18/2019,-2,42.16121,-130.73397,42.16121,-130.73396,2,0,-131,41,401677412.5,0,,-1,912.626,8,3,,158527,1545,6618,360,155,4361,MB,116443225
ct151-227-BAT3-12,158527,6/18/2019,-2,42.16121,-130.73397,42.16121,-130.73396,2,0,-131,41,401677412.5,0,,-1,912.626,8,3,,158527,1545,6618,360,155,4361,MB,116443225
ct151-227-BAT3-12,158527,6/18/2019,-2,42.16075,-130.73437,42.16075,-130.73438,1,0,-129,0,401677416.7,0,,-1,912.624,6,3,,158527,1799,4401,735,156,5079,MA,116443226
ct151-227-BAT3-12,158527,6/18/2019,-2,42.16075,-130.73437,42.16075,-130.73438,1,0,-129,0,401677416.7,0,,-1,912.624,6,3,,158527,1799,4401,735,156,5079,MA,116443226
ct151-227-BAT3-12,158527,6/19/2019,-1,42.23286,-130.98074,42.23286,-130.98074,3,0,-129,78,401677406.9,0,,1.41,933.876,8,3,,158527,8897,74525,1062,116,6067,SR,116493389
ct151-227-BAT3-12,158527,6/19/2019,-2,42.28744,-131.09006,42.28744,-131.09006,1,0,-139,0,401677407.5,20,,0.81,944.739,6,3,,158527,18909,194735,1836,115,12894,NP,116493390
ct151-227-BAT3-12,158527,6/19/2019,-2,42.24666,-130.90428,42.24666,-130.90428,2,1,-116,40,401677479.1,20,,,,6,3,,158527,5005,25726,973,130,5311,MA,116507385
ct151-227-BAT3-12,158527,6/19/2019,-2,42.29845,-130.96135,42.29845,-130.96135,1,0,-131,0,401677416.6,20,,1.27,936.747,6,3,,158527,1881,4570,773,124,2622,SR,116507386
ct151-227-BAT3-12,158527,6/19/2019,-1,42.28081,-131.11444,42.28081,-131.11444,3,0,-121,81,401677441.5,20,,,,6,3,,158527,7274,70987,745,84,4523,MC,116507387
ct151-227-BAT3-12,158527,6/19/2019,-2,42.29126,-131.17269,42.29126,-131.17268,2,0,-125,40,401677440.6,0,,1.29,950.588,6,3,,158527,4442,66433,297,76,3843,NN,116507388
ct151-227-BAT3-12,158527,6/19/2019,-2,42.29909,-131.23231,42.29909,-131.23232,1,0,-134,0,401677434.7,0,,0.41,955.135,8,3,,158527,5181,12392,2165,77,5489,MB,116510950
ct151-227-BAT3-12,158527,6/19/2019,-1,42.32854,-131.23734,42.32854,-131.23734,3,0,-130,77,401677404.4,0,,-1,957.323,0,3,,158527,2439,11967,497,116,5401,NP,116535895
ct151-227-BAT3-12,158527,6/19/2019,-1,42.32427,-131.22421,42.32427,-131.22421,3,0,-132,76,401677411.3,0,,-1,957.323,8,3,,158527,3082,15873,598,102,8126,SR,116535894
ct151-227-BAT3-12,158527,6/19/2019,-2,42.44043,-131.28447,42.44043,-131.28447,2,0,-127,40,401677412.8,20,,,,8,3,,158527,3276,19730,543,99,4169,NK,116543216
ct151-227-BAT3-12,158527,6/19/2019,-1,42.45796,-131.29053,42.45796,-131.29053,3,0,-131,80,401677434.7,20,,,,6,3,,158527,3769,31353,453,94,2850,NP,116543217
ct151-227-BAT3-12,158527,6/19/2019,-2,42.47899,-131.36319,42.47899,-131.36319,1,0,-125,0,401677435.3,20,,1.58,975.34,8,3,,158527,6511,12772,3319,92,4927,MC,116543218
ct151-227-BAT3-12,158527,6/19/2019,-2,42.4622,-131.61737,42.4622,-131.61737,2,0,-131,80,401677406.4,0,,2.09,991.538,6,3,,158527,6645,19616,2250,120,4983,NN,116543219
ct151-227-BAT3-12,158527,6/19/2019,-2,42.46985,-131.65495,42.46985,-131.65495,1,0,-129,0,401677417.2,20,,0.74,994.577,8,3,,158527,11208,22621,5553,115,5917,MC,116550569
ct151-227-BAT3-12,158527,6/19/2019,-1,42.48235,-131.50168,42.48235,-131.50168,3,0,-133,81,401677414.6,0,,1.28,984.921,6,2,,158527,8418,96672,733,112,5318,NN,116550570
ct151-227-BAT3-12,158527,6/19/2019,-2,42.52394,-131.65652,42.52394,-131.65652,1,0,-139,0,401677412.9,0,,1.15,998.038,8,3,,158527,9495,13609,6624,80,6000,NP,116565279
ct151-227-BAT3-12,158527,6/20/2019,-2,42.5716,-131.73677,42.5716,-131.73677,2,0,-121,39,401677393.4,0,,1.65,1006.46,8,3,,158527,7932,267977,234,82,8596,NP,116609110
ct151-227-BAT3-12,158527,6/20/2019,-2,42.60242,-131.68312,42.60242,-131.68312,2,0,-127,39,401677421.2,0,,1.07,1004.747,6,2,,158527,6011,36344,994,81,6611,SR,116609111
ct151-227-BAT3-12,158527,6/20/2019,-2,42.61782,-131.67833,42.61782,-131.67833,2,0,-135,41,401677413,0,,0.33,1005.39,8,3,,158527,16374,52169,5138,80,7387,SR,116616477
ct151-227-BAT3-12,158527,6/20/2019,-1,42.61993,-131.70061,42.61993,-131.7006,3,0,-128,78,401677410.7,0,,0.49,1007.029,8,3,,158527,7966,135229,469,81,5529,MB,116623923
ct151-227-BAT3-12,158527,6/20/2019,-2,42.62716,-131.71167,42.62716,-131.71167,1,0,-132,0,401677415.8,0,,0.44,1008.231,8,3,,158527,2057,9101,465,82,5812,MA,116623924
ct151-227-BAT3-12,158527,6/20/2019,-2,42.62135,-131.71413,42.62135,-131.71413,1,0,-127,0,401677408.7,0,,0.57,1008.033,8,3,,158527,2186,6286,760,84,6177,MC,116623925
ct151-227-BAT3-12,158527,6/20/2019,-1,42.61887,-131.98354,42.61887,-131.98354,3,0,-129,77,401677425.3,0,,1.71,1026.202,8,3,,158527,4806,45835,503,109,6656,NP,116650048
ct151-227-BAT3-12,158527,6/20/2019,0,42.67818,-132.15685,42.67818,-132.15685,4,0,-126,110,401677410.4,0,,1.95,1041.687,58,3,,158527,8368,94617,740,89,5042,NP,116657412
ct151-227-BAT3-12,158527,6/20/2019,-2,42.70615,-132.24045,42.70615,-132.24045,1,0,-132,0,401677415,0,,0.79,1049.118,8,3,,158527,6987,20346,2399,88,6169,MC,116664674
ct151-227-BAT3-12,158527,6/20/2019,-1,42.69298,-132.22371,42.69298,-132.22371,3,0,-130,78,401677403.8,0,,-1,1047.17,8,3,,158527,8246,47698,1425,82,6504,NN,116683052
ct151-227-BAT3-12,158527,6/20/2019,-1,42.69298,-132.22371,42.69298,-132.22371,3,0,-130,78,401677403.8,0,,-1,1047.17,8,3,,158527,8246,47698,1425,82,6504,NN,116683052
ct151-227-BAT3-12,158527,6/20/2019,-1,42.78138,-132.35603,42.78138,-132.35603,3,0,-120,78,401677414.1,20,,,,6,3,,158527,442,865,225,102,888,MB,116683051
ct151-227-BAT3-12,158527,6/20/2019,-1,42.78138,-132.35603,42.78138,-132.35603,3,0,-120,78,401677414.1,20,,,,6,3,,158527,442,865,225,102,888,MB,116683051
ct151-227-BAT3-12,158527,6/20/2019,-1,42.80658,-132.34675,42.80658,-132.34676,3,0,-129,81,401677419.4,20,,,1062.506,6,3,,158527,972,4515,209,98,1494,MA,116683053
ct151-227-BAT3-12,158527,6/20/2019,-1,42.80658,-132.34675,42.80658,-132.34676,3,0,-129,81,401677419.4,20,,,1062.506,6,3,,158527,972,4515,209,98,1494,MA,116683053
ct151-227-BAT3-12,158527,6/20/2019,-2,42.86094,-132.55318,42.86094,-132.55318,1,0,-136,0,401677414.6,0,,1.76,1079.93,8,3,,158527,5439,9267,3191,94,6048,NP,116686703
ct151-227-BAT3-12,158527,6/21/2019,-2,42.84169,-132.41998,42.84169,-132.41998,2,0,-135,81,401677421,0,,2.11,1069.648,8,3,,158527,2648,11543,607,57,4583,SR,116745759
ct151-227-BAT3-12,158527,6/21/2019,-1,42.9395,-132.41227,42.9395,-132.41228,3,0,-129,75,401677449.5,20,,,,6,3,,158527,6665,59869,741,77,3423,NK,116745760
ct151-227-BAT3-12,158527,6/21/2019,-2,42.94606,-132.46816,42.94606,-132.46815,1,0,-140,0,401677393,0,,2.2,1079.321,6,3,,158527,9334,26956,3231,78,3433,NP,116745761
ct151-227-BAT3-12,158527,6/21/2019,-2,42.97587,-132.59796,42.97587,-132.59796,2,0,-132,40,401677439.5,0,,0.89,1089.974,7,3,,158527,6905,20201,2360,116,4315,SR,116753197
ct151-227-BAT3-12,158527,6/21/2019,-2,42.92959,-132.54018,42.92959,-132.54018,2,1,-119,80,401677441.8,20,,,,6,3,,158527,1247,18441,84,88,2296,NN,116753196
ct151-227-BAT3-12,158527,6/21/2019,-2,42.96568,-132.60445,42.96568,-132.60445,1,0,-125,0,401677419.5,0,,1.04,1089.793,8,3,,158527,2049,4729,887,88,4653,MC,116749485
ct151-227-BAT3-12,158527,6/21/2019,-1,42.93197,-132.72911,42.93197,-132.72911,3,0,-130,76,401677426.8,20,,,1096.273,8,2,,158527,6479,32829,1278,133,4107,MA,116749486
ct151-227-BAT3-12,158527,6/21/2019,-2,43.17155,-133.50124,43.17155,-133.50124,1,0,-133,0,401677401.3,0,,1.54,1163.638,8,3,,158527,13608,33841,5472,101,8628,NK,116796731
ct151-227-BAT3-12,158527,6/21/2019,-2,43.15563,-133.4931,43.15563,-133.4931,1,0,-126,0,401677379,0,,0.72,1162.146,6,3,,158527,9413,25894,3421,98,8439,MC,116800289
ct151-227-BAT3-12,158527,6/21/2019,-1,43.11628,-133.16271,43.11628,-133.1627,3,2,-118,81,401677434.3,20,,,1137.056,5,3,,158527,5313,27758,1016,132,1444,MA,116800290
ct151-227-BAT3-12,158527,6/21/2019,-2,43.13333,-132.94275,43.13333,-132.94275,1,0,-136,0,401677461.7,20,,,1123.039,8,3,,158527,20345,30335,13645,79,5530,NP,116807406
ct151-227-BAT3-12,158527,6/22/2019,-1,42.91159,-133.03694,42.91159,-133.03694,3,0,-130,82,401677418.9,20,,1.69,1116.295,8,3,,158527,10589,35207,3184,100,4663,NP,116847600
ct151-227-BAT3-12,158527,6/22/2019,-2,42.83905,-132.98487,42.83905,-132.98486,1,0,-137,0,401677433.6,20,,1.38,1108.445,8,3,,158527,16682,45755,6082,101,7347,NP,116854466
ct151-227-BAT3-12,158527,6/22/2019,-2,42.90371,-133.17215,42.90371,-133.17215,1,0,-133,0,401677524,20,,,1125.237,4,3,,158527,17371,27943,10798,116,8322,MA,116854467
ct151-227-BAT3-12,158527,6/22/2019,-1,43.19965,-133.39222,43.19965,-133.39223,3,1,-118,81,401677406.8,20,,,1157.772,6,3,,158527,20896,387471,1126,74,2346,NK,116854468
ct151-227-BAT3-12,158527,6/22/2019,-1,43.21472,-133.51958,43.21472,-133.51958,3,3,-112,81,401677422.2,0,,0.94,1167.429,8,3,,158527,7066,51617,967,59,1406,MC,116864596
ct151-227-BAT3-12,158527,6/22/2019,-2,43.23088,-133.55797,43.23088,-133.55797,2,0,-128,41,401677412.1,0,,1.36,1171.024,8,3,,158527,734,6581,81,77,2055,MB,116864597
ct151-227-BAT3-12,158527,6/22/2019,-2,43.23533,-133.57114,43.23533,-133.57114,1,0,-130,0,401677418.1,0,,1.14,1172.193,6,3,,158527,1461,6109,349,77,4122,MA,116867975
ct151-227-BAT3-12,158527,6/22/2019,-2,43.24077,-133.62014,43.24077,-133.62013,1,0,-133,0,401677419.5,0,,0.83,1175.893,8,3,,158527,1692,3682,777,82,4776,MC,116867976
ct151-227-BAT3-12,158527,6/22/2019,-1,43.26591,-133.70307,43.26591,-133.70306,3,0,-133,81,401677451.4,0,,1.41,1183.087,8,3,,158527,1515,4238,541,168,4273,SR,116887677
ct151-227-BAT3-12,158527,6/22/2019,-2,43.31786,-133.75428,43.31786,-133.75427,1,0,-129,0,401677425.6,0,,1.87,1189.648,8,3,,158527,1772,2550,1231,144,4373,NP,116887678
ct151-227-BAT3-12,158527,6/22/2019,-1,43.33457,-133.90954,43.33457,-133.90955,3,0,-122,75,401677410.1,0,,1.27,1201.347,8,3,,158527,4581,58755,357,105,5455,NK,116906870
ct151-227-BAT3-12,158527,6/22/2019,-2,43.35985,-133.992,43.35985,-133.992,1,0,-135,0,401677417.4,0,,0.89,1208.514,8,3,,158527,4472,12095,1653,96,5580,NK,116906871
ct151-227-BAT3-12,158527,6/22/2019,-2,43.36271,-134.00134,43.36271,-134.00134,1,0,-126,0,401677418.5,0,,0.5,1209.325,6,3,,158527,4090,12056,1387,103,7220,MC,116906872
ct151-227-BAT3-12,158527,6/22/2019,-2,43.36614,-134.00813,43.36614,-134.00813,1,0,-132,0,401677421.1,0,,1.45,1209.993,6,3,,158527,3273,8741,1225,107,7073,MB,116906873
ct151-227-BAT3-12,158527,6/22/2019,-1,43.30322,-133.91818,43.30322,-133.91818,3,0,-133,75,401677407.2,20,,,1200.138,6,3,,158527,3671,21635,622,87,5069,NN,116906874
ct151-227-BAT3-12,158527,6/22/2019,-2,43.33241,-133.89048,43.33241,-133.89047,2,0,-122,38,401677431.8,0,,1.46,1199.902,6,3,,158527,2113,6500,686,113,3258,MC,116910067
ct151-227-BAT3-12,158527,6/22/2019,-2,43.3414,-133.90075,43.3414,-133.90076,1,0,-135,0,401677444.5,0,,0.78,1201.134,7,3,,158527,2857,7457,1094,117,5398,NN,116910068
ct151-227-BAT3-12,158527,6/23/2019,-2,43.48173,-134.07403,43.48173,-134.07404,1,0,-135,0,401677462.3,0,,1.52,1221.233,8,3,,158527,4536,6184,3326,101,8075,NK,116968390
ct151-227-BAT3-12,158527,6/23/2019,-2,43.28855,-134.04894,43.28855,-134.04893,3,0,-127,38,401677385.4,20,,,,8,3,,158527,4814,15165,1528,127,11260,NP,116971594
ct151-227-BAT3-12,158527,6/23/2019,-1,43.29509,-134.18091,43.29509,-134.18091,3,0,-130,79,401677422.1,20,,,,8,3,,158527,10803,33689,3464,102,6358,NK,116971595
ct151-227-BAT3-12,158527,6/23/2019,-1,43.39581,-134.22675,43.39581,-134.22675,3,0,-120,79,401677440,0,,1.63,1226.863,8,3,,158527,5658,135522,236,109,5079,SR,116971596
ct151-227-BAT3-12,158527,6/23/2019,-2,43.38754,-134.27578,43.38754,-134.27579,1,0,-126,0,401677449.1,0,,1.69,1229.807,8,3,,158527,6187,21000,1822,108,5670,MA,116971597
ct151-227-BAT3-12,158527,6/23/2019,-2,43.3732,-134.34956,43.3732,-134.34956,1,0,-130,0,401677453.9,20,,1.17,1234.147,8,3,,158527,4934,12845,1895,110,6393,NN,116978071
ct151-227-BAT3-12,158527,6/23/2019,-1,43.41466,-134.40629,43.41466,-134.4063,3,0,-129,81,401677427.8,0,,1.74,1240.438,6,3,,158527,3257,7436,1426,61,4019,MA,116978072
ct151-227-BAT3-12,158527,6/23/2019,-2,43.40253,-134.45951,43.40253,-134.4595,1,0,-130,0,401677417.7,0,,1.24,1243.475,8,3,,158527,3808,6369,2276,67,4702,MC,116978073
ct151-227-BAT3-12,158527,6/23/2019,-2,43.46524,-134.40764,43.46524,-134.40764,2,0,-135,40,401677400.8,20,,1.43,1243.384,8,3,,158527,4116,17421,972,93,7741,SR,116997621
ct151-227-BAT3-12,158527,6/23/2019,-2,43.45538,-134.72609,43.45538,-134.72609,1,0,-132,0,401677418.8,20,,,,8,3,,158527,4271,12265,1486,106,8473,NP,117021091
ct151-227-BAT3-12,158527,6/23/2019,-1,43.60971,-134.81214,43.60971,-134.81213,3,0,-129,73,401677426.9,0,,0.83,1279.677,6,3,,158527,5455,31181,954,102,4533,NN,117021092
ct151-227-BAT3-12,158527,6/23/2019,-2,43.60786,-134.84212,43.60786,-134.84212,1,0,-135,0,401677416.8,20,,,,6,3,,158527,6178,23305,1637,102,5247,NK,117021093
ct151-227-BAT3-12,158527,6/23/2019,-2,43.59646,-134.7992,43.59646,-134.7992,2,0,-127,78,401677434.9,0,,1.14,1278.035,6,3,,158527,1754,4237,726,46,2568,MC,117021094
ct151-227-BAT3-12,158527,6/23/2019,-2,43.58709,-134.85771,43.58709,-134.85771,1,0,-137,0,401677420.3,0,,1.92,1281.598,8,3,,158527,1317,1957,886,60,3715,NN,117017641
ct151-227-BAT3-12,158527,6/23/2019,-2,43.63017,-134.80723,43.63017,-134.80724,2,1,-116,40,401677426.6,0,,1.78,1280.482,8,2,,158527,3033,17602,522,99,5277,MC,117017642
ct151-227-BAT3-12,158527,6/24/2019,-1,43.68052,-135.12774,43.68052,-135.12775,3,0,-127,83,401677425.1,0,,1.23,1305.646,8,2,,158527,1442,4798,433,7,2267,NP,117051156
ct151-227-BAT3-12,158527,6/24/2019,-2,43.70137,-135.20786,43.70137,-135.20786,1,0,-134,0,401677419.4,0,,1.42,1312.398,8,3,,158527,1790,2043,1568,78,4549,NP,117074236
ct151-227-BAT3-12,158527,6/24/2019,-2,43.79976,-135.41329,43.79976,-135.41328,2,0,-130,78,401677432.4,20,,,1332.169,7,3,,158527,2840,11354,710,79,5989,SR,117077639
ct151-227-BAT3-12,158527,6/24/2019,-2,43.83588,-135.3871,43.83588,-135.3871,2,0,-124,71,401677386.8,20,,,,8,3,,158527,4883,12428,1918,73,5734,MA,117095046
ct151-227-BAT3-12,158527,6/24/2019,-1,43.78997,-135.32033,43.78997,-135.32033,3,0,-125,71,401677409.3,0,,1.58,1325.135,6,3,,158527,2586,17164,389,71,2767,NN,117095047
ct151-227-BAT3-12,158527,6/24/2019,-2,43.80317,-135.36007,43.80317,-135.36008,1,0,-122,0,401677407,0,,-1,1326.548,8,3,,158527,6783,21743,2116,67,5315,MC,117095048
ct151-227-BAT3-12,158527,6/24/2019,-2,43.78161,-135.34714,43.78161,-135.34714,1,0,-130,0,401677423.9,0,,-1,1326.548,0,3,,158527,5321,14149,2001,84,5895,SR,117095049
ct151-227-BAT3-12,158527,6/24/2019,-2,43.89495,-135.76131,43.89495,-135.7613,2,2,-116,72,401677403.5,0,,1.07,1361.722,8,3,,158527,4540,167859,122,88,7649,SR,117119024
ct151-227-BAT3-12,158527,6/24/2019,-2,43.90252,-135.7778,43.90252,-135.7778,1,0,-135,0,401677401.8,0,,0.91,1363.287,6,2,,158527,6477,71668,585,89,10911,NK,117119025
ct151-227-BAT3-12,158527,6/24/2019,-2,43.93499,-135.82915,43.93499,-135.82915,1,0,-129,0,401677415.5,0,,1.2,1368.642,8,3,,158527,6328,26564,1507,87,10524,MC,117125675
ct151-227-BAT3-12,158527,6/24/2019,-2,43.92685,-135.91526,43.92685,-135.91525,2,0,-133,79,401677409,0,,1.47,1374.244,8,3,,158527,2926,25503,335,113,8270,NN,117129028
ct151-227-BAT3-12,158527,6/24/2019,-2,43.9463,-135.96687,43.9463,-135.96687,1,0,-136,0,401677386.7,0,,0.81,1378.912,8,3,,158527,3591,18427,699,112,10154,MB,117139136
ct151-227-BAT3-12,158527,6/24/2019,-1,43.91784,-135.67864,43.91784,-135.67863,3,0,-122,73,401677442.2,20,,,1357.177,6,3,,158527,11845,105345,1331,123,6774,MA,117139137
